latitude,longitude,brightness,date,time,fre
-38.0639,142.667,299.1,2019-11-2,1500,1
-38.1329,142.167,296.4,2019-11-2,1500,0.4
-37.916,142.804,338.5,2019-11-3,500,2.6
-37.8354,144.79,330.3,2019-11-3,1442,1.9
-37.831,144.792,299.7,2019-11-3,1442,1.9
-37.8341,144.785,296,2019-11-3,1442,1.9
-37.8345,144.786,314.3,2019-11-4,1424,1.8
-37.829,144.789,302.2,2019-11-4,1424,0.6
-37.8327,144.789,304.6,2019-11-4,1606,0.9
-38.2275,147.164,331.2,2019-11-5,424,3.9
-38.3541,145.889,328.3,2019-11-5,424,3.3
-37.5402,143.481,332.4,2019-11-5,424,2.8
-37.5376,143.475,347,2019-11-5,424,12.8
-37.5368,143.48,343.6,2019-11-5,424,11.2
-37.8345,144.786,295.3,2019-11-7,1506,0.8
-37.5358,144.804,310.3,2019-11-7,1506,1.1
-37.831,144.787,301.1,2019-11-7,1506,1.1
-37.8319,144.792,305.4,2019-11-7,1506,0.8
-37.8353,144.791,301.7,2019-11-7,1506,0.7
-38.3346,145.188,303.7,2019-11-8,1448,1.1
-37.8344,144.789,325.5,2019-11-8,1448,3.1
-36.1488,145.472,341.8,2019-11-10,430,3.8
-36.1475,145.478,335,2019-11-10,430,3.8
-36.1527,145.473,339.9,2019-11-10,430,3.8
-36.1606,145.476,335.5,2019-11-10,430,6.9
-36.1486,145.473,353.4,2019-11-10,430,6.3
-36.1472,145.479,339.4,2019-11-10,430,6.2
-36.1525,145.474,351.5,2019-11-10,430,6.3
-36.1551,145.482,340.2,2019-11-10,430,4.5
-36.1617,145.47,344.3,2019-11-10,430,5
-36.1604,145.477,343.2,2019-11-10,430,5
-36.1657,145.472,338.5,2019-11-10,430,3.3
-36.1631,145.484,340.4,2019-11-10,430,3.4
-36.1696,145.473,337.3,2019-11-10,430,3.3
-36.1683,145.479,341.6,2019-11-10,430,3.3
-36.167,145.486,336.1,2019-11-10,430,3.4
-36.1736,145.474,343,2019-11-10,430,3.1
-36.1723,145.48,343.7,2019-11-10,430,3.1
-36.4846,144.607,336,2019-11-10,430,9
-37.834,144.793,330.5,2019-11-10,1548,4.5
-37.3185,141.604,301,2019-11-10,1548,1.2
-38.0767,145.868,331.3,2019-11-11,412,2.8
-37.8317,144.791,333.7,2019-11-11,412,2.1
-38.3323,144.051,330.5,2019-11-11,412,1.6
-37.4755,143.352,336.8,2019-11-11,412,18.7
-37.1414,141.977,344.4,2019-11-11,412,16.3
-38.2297,147.174,295.4,2019-11-11,1530,0.5
-37.834,144.792,318.5,2019-11-11,1530,1.7
-37.8333,144.787,310.3,2019-11-11,1530,1.7
-36.089,145.43,316.6,2019-11-11,1530,1.3
-36.0853,145.43,310,2019-11-11,1530,1.3
-36.5608,144.761,335.9,2019-11-12,354,2.6
-37.2257,143.261,337.9,2019-11-12,354,23.2
-38.0642,142.665,302.7,2019-11-12,1512,0.3
-37.8332,144.788,297.9,2019-11-12,1512,0.7
-35.7278,143.781,342.4,2019-11-15,436,2.6
-35.7271,143.785,367,2019-11-15,436,4.9
-35.7282,143.78,346.5,2019-11-15,436,3.1
-35.7311,143.786,367,2019-11-15,436,5.7
-35.727,143.786,346.9,2019-11-15,436,4.8
-35.7231,143.784,336.4,2019-11-15,436,4.9
-36.6475,145.055,347.3,2019-11-15,436,7.5
-34.8059,142.549,339.1,2019-11-15,436,4.6
-34.8036,142.56,340.1,2019-11-15,436,9.5
-34.8085,142.556,337,2019-11-15,436,3.8
-37.4212,142.628,332.7,2019-11-15,436,2.9
-37.8296,144.786,304.9,2019-11-15,1418,2.2
-37.8317,144.784,308.4,2019-11-15,1418,1.3
-37.8334,144.79,297.9,2019-11-15,1418,1.3
-37.832,144.79,303,2019-11-15,1554,2
-36.2726,145.649,301.4,2019-11-15,1554,1.4
-36.2676,145.653,318.7,2019-11-15,1554,3.9
-36.2673,145.649,367,2019-11-15,1554,7.1
-38.0637,142.667,296.5,2019-11-15,1600,0.8
-36.2692,145.648,305.4,2019-11-16,1536,1.2
-38.2296,147.162,296.4,2019-11-16,1536,0.5
-38.2301,147.168,298.1,2019-11-16,1536,0.5
-37.8319,144.791,336.2,2019-11-17,400,2.8
-37.8326,144.786,336,2019-11-17,400,2.8
-36.9421,142.268,333.2,2019-11-17,400,7.5
-36.9467,142.263,334.4,2019-11-17,400,11.1
-36.946,142.269,339.1,2019-11-17,400,11.1
-38.2296,147.166,338.5,2019-11-17,400,7.9
-38.0644,142.666,296.7,2019-11-17,1518,0.7
-37.8906,142.89,326.7,2019-11-18,342,6.1
-37.1009,144.251,341.9,2019-11-18,342,18.4
-37.1058,144.246,340.9,2019-11-18,342,18.4
-37.1054,144.252,354.4,2019-11-18,342,18.4
-37.1099,144.253,347.3,2019-11-18,342,5.9
-37.8916,142.884,332.5,2019-11-18,342,3.8
-38.2215,147.178,333,2019-11-18,342,2.1
-37.7321,145.052,328.5,2019-11-18,342,2.6
-37.7523,145.023,329.1,2019-11-18,342,2.9
-37.7934,144.859,327.6,2019-11-18,342,1.2
-37.9457,145.08,326.5,2019-11-18,342,3.6
-38.0049,145.109,326.9,2019-11-18,342,3.3
-37.6651,144.968,329.3,2019-11-18,342,4.5
-37.8338,144.791,335.6,2019-11-18,342,5.2
-37.8999,145.244,329.4,2019-11-18,342,2.4
-37.8309,144.789,339.6,2019-11-18,342,4.5
-37.1139,144.252,352.2,2019-11-18,518,10.2
-37.105,144.25,334.3,2019-11-18,518,6.7
-37.1116,144.253,367,2019-11-18,518,14.8
-37.1073,144.248,354.1,2019-11-18,518,10.2
-36.4421,146.453,310.2,2019-11-18,1500,1
-37.8525,144.854,317,2019-11-18,1500,1.8
-37.8489,144.855,295.1,2019-11-18,1500,0.6
-37.3811,144.39,301.7,2019-11-18,1500,1.1
-37.8327,144.789,332.2,2019-11-18,1500,4.1
-37.5861,145.424,295.5,2019-11-18,1500,0.5
-37.1145,144.249,297.2,2019-11-18,1500,1.1
-37.1182,144.248,296,2019-11-18,1500,0.6
-37.3342,144.191,306.8,2019-11-18,1500,0.7
-38.0388,146.154,326.5,2019-11-19,318,1.7
-37.8496,144.85,326.4,2019-11-19,318,1.6
-35.8436,144.459,367,2019-11-19,318,13.6
-37.8313,144.789,334.8,2019-11-19,500,2.3
-35.8462,144.465,345,2019-11-19,500,15.8
-35.8475,144.46,367,2019-11-19,500,17.3
-37.1103,144.247,336.3,2019-11-19,500,2.1
-35.8472,144.459,317.1,2019-11-19,1442,2.1
-35.8451,144.461,309.9,2019-11-19,1442,1.8
-35.8499,144.459,300.6,2019-11-19,1442,0.7
-36.9348,144.903,304.8,2019-11-19,1442,0.9
-36.9335,144.902,311,2019-11-19,1442,1.8
-34.8069,142.561,352.1,2019-11-20,442,6.3
-34.8079,142.556,354.2,2019-11-20,442,6.3
-34.8088,142.551,347.9,2019-11-20,442,6.6
-34.8028,142.559,356.4,2019-11-20,442,6.3
-34.8047,142.55,351.7,2019-11-20,442,6.6
-36.6724,144.742,341.6,2019-11-20,442,2.8
-34.8037,142.555,367,2019-11-20,442,6.3
-34.7987,142.558,367,2019-11-20,442,13.8
-37.851,144.851,334.4,2019-11-20,442,2.6
-37.8308,144.787,313.7,2019-11-20,1424,0.9
-37.8483,144.85,304,2019-11-20,1424,0.5
-37.8531,144.855,300.1,2019-11-20,1606,0.4
-36.8732,143.747,327.2,2019-11-21,1542,8.7
-36.8692,143.748,295.1,2019-11-21,1542,8.7
-36.9571,146.644,324.8,2019-11-21,1542,2.2
-36.9567,146.639,313,2019-11-21,1542,2.2
-36.9614,146.638,301.1,2019-11-21,1542,2.2
-36.8882,146.681,298.3,2019-11-21,1542,0.3
-36.8889,146.681,300.8,2019-11-21,1542,0.9
-36.908,146.742,301.7,2019-11-21,1542,2
-36.7221,146.526,337,2019-11-21,1542,5.3
-37.8324,144.789,339.5,2019-11-22,406,5.4
-37.8532,145.424,334.8,2019-11-22,406,2.1
-37.7594,148.216,335.3,2019-11-22,406,3.5
-37.7602,148.211,343.3,2019-11-22,406,4.6
-37.756,148.215,356.4,2019-11-22,406,5.8
-37.7568,148.21,337.3,2019-11-22,406,4.2
-37.7526,148.214,350.1,2019-11-22,406,5.8
-36.8884,146.676,333.4,2019-11-22,406,5.1
-36.8891,146.672,338.1,2019-11-22,406,4.3
-36.9567,146.638,353.4,2019-11-22,406,9.9
-36.956,146.643,367,2019-11-22,406,9.9
-36.9607,146.635,331.8,2019-11-22,406,1.8
-36.9587,146.648,333.1,2019-11-22,406,2.5
-36.891,146.681,341.5,2019-11-22,406,3.2
-36.8917,146.677,331.8,2019-11-22,406,3.2
-36.8924,146.673,352,2019-11-22,406,5.7
-36.8877,146.681,346.5,2019-11-22,406,5.1
-37.5973,148.16,333,2019-11-22,406,5.3
-37.0588,146.917,341,2019-11-22,406,6.7
-36.2935,144.964,342.3,2019-11-22,406,10.2
-36.2969,144.965,341.3,2019-11-22,406,10.2
-37.6508,147.31,345.7,2019-11-22,406,5.5
-37.6473,147.306,347,2019-11-22,406,25.2
-37.6465,147.31,337.6,2019-11-22,406,25.2
-37.6506,147.307,356.2,2019-11-22,406,25.2
-37.6499,147.311,336.4,2019-11-22,406,25.2
-37.6515,147.306,347.3,2019-11-22,406,5.5
-37.8118,148.22,355.7,2019-11-22,406,22.2
-37.8152,148.221,350.5,2019-11-22,406,45
-36.4364,147.174,330.8,2019-11-22,406,2.7
-36.5654,147.154,347.3,2019-11-22,406,9.5
-36.5647,147.159,356.2,2019-11-22,406,9.5
-36.5669,147.146,351.5,2019-11-22,406,17.6
-36.5662,147.15,347.6,2019-11-22,406,17.6
-36.5628,147.149,346.1,2019-11-22,406,16.7
-36.5635,147.145,355.2,2019-11-22,406,16.7
-36.5621,147.153,353.4,2019-11-22,406,8.2
-38.2263,145.805,343.5,2019-11-22,406,5
-36.5681,147.16,348.2,2019-11-22,406,9.5
-36.5883,147.142,351.7,2019-11-22,406,6.4
-36.5876,147.147,348.9,2019-11-22,406,6.4
-36.5924,147.139,332,2019-11-22,406,4.9
-36.5917,147.143,340.8,2019-11-22,406,6.4
-36.591,147.147,338.9,2019-11-22,406,6.4
-36.5925,147.142,353.5,2019-11-22,406,4.4
-36.5918,147.146,334,2019-11-22,406,4.4
-36.5952,147.147,333.8,2019-11-22,406,4.4
-36.6117,147.174,338,2019-11-22,406,6.8
-36.6151,147.175,346,2019-11-22,406,6.2
-36.5625,147.237,337.5,2019-11-22,406,6.2
-36.5632,147.232,350.1,2019-11-22,406,5.8
-36.5639,147.228,337.9,2019-11-22,406,5.8
-36.5591,147.236,346.6,2019-11-22,406,6.2
-36.5598,147.231,338.6,2019-11-22,406,5.8
-36.6034,147.352,331.4,2019-11-22,406,3.4
-36.6026,147.356,332.2,2019-11-22,406,3.4
-36.6,147.351,344.1,2019-11-22,406,3.4
-36.6121,147.256,335.1,2019-11-22,406,20.7
-36.6087,147.256,337.7,2019-11-22,406,20.7
-36.6032,147.268,333.4,2019-11-22,406,3.9
-36.5991,147.272,367,2019-11-22,406,13.4
-37.3275,148.321,347.2,2019-11-22,406,19.4
-37.3253,148.292,329.9,2019-11-22,406,9.8
-37.3246,148.296,345.4,2019-11-22,406,27.9
-37.385,147.983,330.9,2019-11-22,406,3.5
-37.3267,148.325,333.7,2019-11-22,406,46
-37.3283,148.316,331.2,2019-11-22,406,19.4
-37.1655,148.078,345.8,2019-11-22,406,5.5
-37.1621,148.077,332.7,2019-11-22,406,10.2
-37.3246,143.927,332.9,2019-11-22,406,3.6
-38.2929,144.374,333.2,2019-11-22,406,1.9
-36.7198,146.525,350.2,2019-11-22,406,4.8
-36.7232,146.525,346.6,2019-11-22,406,4.8
-38.4517,145.694,337.5,2019-11-22,406,4.3
-37.7033,147.945,348.5,2019-11-22,406,22.3
-37.704,147.94,356.2,2019-11-22,406,78.4
-37.7586,148.22,332.7,2019-11-22,406,3.5
-37.7552,148.219,331.7,2019-11-22,406,5.8
-36.7227,147.371,332.1,2019-11-22,406,2.5
-36.6948,147.391,341.6,2019-11-22,406,3.4
-36.6955,147.386,330.9,2019-11-22,406,3.4
-38.2271,147.165,336.7,2019-11-22,406,2.8
-37.7127,147.952,334,2019-11-22,406,14
-37.7134,147.948,355,2019-11-22,406,14
-37.7142,147.943,343.3,2019-11-22,406,49.2
-37.7093,147.951,333.9,2019-11-22,406,14
-37.71,147.947,351.8,2019-11-22,406,14
-36.7935,147.41,336.7,2019-11-22,406,12.9
-36.8858,147.423,332.3,2019-11-22,406,35.7
-36.8843,147.432,339.9,2019-11-22,406,30.6
-36.8851,147.427,367,2019-11-22,406,35.7
-36.8892,147.424,311.8,2019-11-22,406,35.7
-36.8884,147.428,350.1,2019-11-22,406,35.7
-36.8877,147.433,339.5,2019-11-22,406,30.6
-36.8918,147.429,340,2019-11-22,406,129.8
-36.891,147.434,367,2019-11-22,406,121.8
-36.6906,147.395,336.9,2019-11-22,406,7
-37.7048,147.936,367,2019-11-22,406,78.4
-37.4367,147.61,342.3,2019-11-22,406,52.5
-37.4375,147.606,351.1,2019-11-22,406,52.5
-37.4382,147.601,331.1,2019-11-22,406,11.5
-37.4341,147.605,349.5,2019-11-22,406,52.5
-37.4348,147.601,341.8,2019-11-22,406,11.5
-37.43,147.609,346,2019-11-22,406,23.2
-37.4307,147.604,356.9,2019-11-22,406,23.2
-37.4314,147.6,338.4,2019-11-22,406,6.7
-37.6999,147.944,331.7,2019-11-22,406,8.3
-37.7007,147.939,340.3,2019-11-22,406,142.9
-36.6914,147.39,349.7,2019-11-22,406,6.9
-36.6922,147.385,355.2,2019-11-22,406,6.9
-36.6881,147.389,330.1,2019-11-22,406,6.9
-36.726,147.371,345.7,2019-11-22,406,5.4
-36.7909,147.405,356.1,2019-11-22,406,40.6
-37.7067,147.946,367,2019-11-22,406,22.3
-37.7108,147.942,349.6,2019-11-22,406,49.2
-37.7074,147.941,367,2019-11-22,406,78.4
-35.726,142.155,304.6,2019-11-22,1524,1.6
-35.7227,142.156,316.7,2019-11-22,1524,1.6
-37.3225,148.329,306.3,2019-11-22,1524,3.4
-37.3258,148.322,320.9,2019-11-22,1524,3.4
-37.3252,148.316,325.6,2019-11-22,1524,4.8
-37.3232,148.298,323,2019-11-22,1524,4
-37.3242,148.316,329.5,2019-11-22,1524,4.9
-37.3248,148.322,325.2,2019-11-22,1524,4.9
-37.3255,148.328,324.6,2019-11-22,1524,1.9
-37.3215,148.292,301,2019-11-22,1524,1.3
-37.3221,148.298,310.5,2019-11-22,1524,1.3
-37.3298,148.321,295.6,2019-11-22,1524,0.8
-37.3172,148.318,325.1,2019-11-22,1524,3.5
-37.3179,148.324,322.1,2019-11-22,1524,3.3
-37.3212,148.317,327.1,2019-11-22,1524,4.8
-37.3272,148.297,338.4,2019-11-22,1524,7.1
-37.3266,148.291,328.2,2019-11-22,1524,5.1
-37.3264,148.328,316.2,2019-11-22,1524,3.4
-37.3218,148.323,337.1,2019-11-22,1524,3.4
-37.3226,148.292,322.3,2019-11-22,1524,3.6
-37.3162,148.318,316.6,2019-11-22,1524,2.4
-37.3169,148.324,316.9,2019-11-22,1524,2.4
-37.3202,148.317,327.2,2019-11-22,1524,4.9
-37.3209,148.323,336.2,2019-11-22,1524,4.9
-37.3215,148.329,296.8,2019-11-22,1524,1.9
-37.8504,144.851,296.8,2019-11-22,1524,0.8
-37.8316,144.792,322.6,2019-11-22,1524,1.4
-37.835,144.791,305.4,2019-11-22,1524,1.6
-36.72,146.524,302.7,2019-11-22,1524,1.6
-36.2946,144.968,296,2019-11-22,1524,0.7
-36.294,144.963,297.8,2019-11-22,1524,0.7
-37.7566,148.215,308.9,2019-11-22,1524,2.9
-37.7606,148.215,297.4,2019-11-22,1524,0.8
-37.8309,144.787,301,2019-11-22,1524,1.4
-36.9595,146.635,311.6,2019-11-22,1524,1.5
-36.9571,146.645,300.3,2019-11-22,1524,1
-36.9564,146.64,312.1,2019-11-22,1524,1.5
-36.9558,146.635,309.8,2019-11-22,1524,1.5
-36.9528,146.641,312.6,2019-11-22,1524,1.5
-36.8883,146.683,325.6,2019-11-22,1524,2.8
-36.8919,146.682,300.7,2019-11-22,1524,1.3
-36.9112,146.747,299.7,2019-11-22,1524,0.3
-36.9106,146.742,333.3,2019-11-22,1524,4.4
-36.9143,146.741,298.2,2019-11-22,1524,1
-37.4262,147.606,308.7,2019-11-22,1524,2
-37.4294,147.599,296.1,2019-11-22,1524,1.6
-37.43,147.605,318.7,2019-11-22,1524,1.6
-37.4307,147.611,298.5,2019-11-22,1524,1.2
-37.4332,147.599,298.3,2019-11-22,1524,1.6
-37.4338,147.604,307.2,2019-11-22,1524,1.6
-37.4345,147.61,299.6,2019-11-22,1524,1.2
-37.4377,147.603,300.6,2019-11-22,1524,2.5
-37.4383,147.609,299.8,2019-11-22,1524,1.7
-36.7922,147.408,315.8,2019-11-22,1524,2
-36.8919,147.422,318.6,2019-11-22,1524,2.8
-36.8882,147.422,314,2019-11-22,1524,2.8
-36.893,147.423,306.3,2019-11-22,1524,2.2
-36.8893,147.424,323,2019-11-22,1524,2.2
-36.8863,147.431,300.4,2019-11-22,1524,1.3
-36.8855,147.425,315.3,2019-11-22,1524,2.1
-36.7941,147.402,299.8,2019-11-22,1524,2.4
-36.7947,147.408,327.7,2019-11-22,1524,2.4
-36.7909,147.408,307.6,2019-11-22,1524,1.8
-36.7903,147.403,322.7,2019-11-22,1524,1.8
-37.2311,148.203,295.1,2019-11-22,1524,0.9
-37.2317,148.209,298.5,2019-11-22,1524,0.9
-37.6928,147.937,316.8,2019-11-22,1524,2.8
-37.6967,147.937,343.7,2019-11-22,1524,4.5
-37.6974,147.943,333.7,2019-11-22,1524,4.5
-37.7006,147.936,328.1,2019-11-22,1524,4.5
-37.7013,147.942,310.7,2019-11-22,1524,4.5
-37.6951,147.937,340.2,2019-11-22,1524,6.9
-37.6958,147.943,327.9,2019-11-22,1524,3.9
-37.699,147.936,334.1,2019-11-22,1524,4.7
-37.6997,147.942,318.1,2019-11-22,1524,2.6
-36.6903,147.394,336.8,2019-11-22,1524,5.9
-36.6896,147.388,337.4,2019-11-22,1524,5.3
-36.791,147.398,296.1,2019-11-22,1524,1.8
-36.7916,147.403,322.3,2019-11-22,1524,1.8
-36.7305,147.375,307.4,2019-11-22,1524,1
-37.7108,147.934,335.7,2019-11-22,1524,3.7
-37.7082,147.947,309.6,2019-11-22,1524,1.7
-37.7076,147.941,306.5,2019-11-22,1524,1.7
-37.7147,147.933,307.3,2019-11-22,1524,1.4
-37.7128,147.952,297.6,2019-11-22,1524,0.8
-37.7069,147.935,328.9,2019-11-22,1524,3.7
-37.7036,147.942,311.9,2019-11-22,1524,2.6
-37.703,147.935,326.9,2019-11-22,1524,4.7
-37.7099,147.947,310.5,2019-11-22,1524,1.5
-37.7092,147.941,312.5,2019-11-22,1524,2.9
-37.7085,147.935,330.5,2019-11-22,1524,2.9
-37.7059,147.948,300.4,2019-11-22,1524,1.5
-37.7053,147.941,310,2019-11-22,1524,2.9
-37.7046,147.935,323.3,2019-11-22,1524,2.9
-37.7121,147.946,304.9,2019-11-22,1524,1.7
-37.7115,147.94,313.8,2019-11-22,1524,1.7
-36.5596,147.158,323.2,2019-11-22,1524,2.4
-36.559,147.153,317.4,2019-11-22,1524,2.4
-36.5621,147.147,344.6,2019-11-22,1524,4.2
-36.5627,147.152,320.4,2019-11-22,1524,2.4
-36.5615,147.142,299.2,2019-11-22,1524,4.2
-36.5633,147.157,313.6,2019-11-22,1524,2.4
-36.5639,147.163,298.8,2019-11-22,1524,0.8
-36.5652,147.141,331.9,2019-11-22,1524,4.6
-36.567,147.157,329.1,2019-11-22,1524,2.9
-36.5677,147.162,335.6,2019-11-22,1524,4.7
-36.5658,147.146,299.8,2019-11-22,1524,4.6
-36.569,147.141,328.4,2019-11-22,1524,4.6
-36.5696,147.146,345.2,2019-11-22,1524,4.6
-36.5702,147.151,303.8,2019-11-22,1524,2.9
-36.5846,147.144,314.4,2019-11-22,1524,1.8
-36.5877,147.139,304.3,2019-11-22,1524,1.9
-36.5883,147.144,314.7,2019-11-22,1524,1.9
-36.5889,147.149,309,2019-11-22,1524,1.3
-36.5914,147.138,327.7,2019-11-22,1524,1.9
-36.592,147.143,304,2019-11-22,1524,1.9
-36.5957,147.142,320.1,2019-11-22,1524,3.1
-36.5963,147.147,320.9,2019-11-22,1524,2.3
-36.6069,147.172,297.2,2019-11-22,1524,0.7
-36.6106,147.171,311.9,2019-11-22,1524,0.7
-36.615,147.176,328.5,2019-11-22,1524,3.4
-36.5993,147.269,333.2,2019-11-22,1524,2.9
-36.6,147.275,306.3,2019-11-22,1524,2.9
-36.603,147.268,307.9,2019-11-22,1524,1.2
-36.6037,147.274,298.7,2019-11-22,1524,1.2
-36.6092,147.256,297.8,2019-11-22,1524,1
-36.5572,147.235,319.9,2019-11-22,1524,2.3
-36.5579,147.24,296.2,2019-11-22,1524,0.6
-36.557,147.234,313.3,2019-11-22,1524,1.8
-36.5607,147.233,316.9,2019-11-22,1524,1.8
-36.5613,147.238,318.6,2019-11-22,1524,1.8
-36.5637,147.226,324.5,2019-11-22,1524,2.6
-38.2195,145.091,295.2,2019-11-22,1524,0.6
-36.565,147.237,302.8,2019-11-22,1524,1.8
-36.5643,147.232,308.9,2019-11-22,1524,1.8
-37.7062,147.929,319.4,2019-11-22,1524,3.7
-37.7078,147.928,315.4,2019-11-22,1524,4.1
-38.5677,145.857,301.9,2019-11-22,1524,1.4
-37.7039,147.929,328.8,2019-11-22,1524,4.1
-37.8098,148.219,311.1,2019-11-22,1524,1.8
-37.7101,147.928,299.9,2019-11-22,1524,3.7
-37.6999,147.93,304.3,2019-11-22,1524,2.2
-37.8145,148.225,311,2019-11-22,1524,1.8
-37.7613,148.221,295.8,2019-11-22,1524,0.8
-37.8138,148.219,312.1,2019-11-22,1524,1.8
-37.8105,148.226,301.7,2019-11-22,1524,1.8
-37.7023,147.929,327.8,2019-11-22,1524,4.7
-38.4515,145.695,299.5,2019-11-22,1524,0.8
-37.7124,147.93,349.9,2019-11-23,348,31.9
-37.6941,147.932,329.1,2019-11-23,348,7.3
-37.7053,147.929,353.5,2019-11-23,348,52.3
-37.811,148.221,340,2019-11-23,348,3.7
-37.8145,148.221,326.7,2019-11-23,348,3.7
-37.3255,148.291,348.7,2019-11-23,348,42.7
-37.3283,148.297,354.6,2019-11-23,348,9
-37.3258,148.316,344.6,2019-11-23,348,12.9
-37.3107,148.323,367,2019-11-23,348,123.2
-37.3214,148.296,348.6,2019-11-23,348,28.4
-37.3221,148.291,339.6,2019-11-23,348,42.7
-37.3836,147.983,349.6,2019-11-23,348,16.2
-37.383,147.988,330.5,2019-11-23,348,16.2
-37.3871,147.984,344.8,2019-11-23,348,16.2
-37.3865,147.988,330.8,2019-11-23,348,16.2
-37.3148,148.319,367,2019-11-23,348,200.2
-37.3249,148.296,334.5,2019-11-23,348,28.4
-37.3243,148.301,330.5,2019-11-23,348,28.4
-37.3224,148.315,343.3,2019-11-23,348,121.1
-37.6471,147.303,353.8,2019-11-23,348,10.7
-37.6465,147.308,340,2019-11-23,348,10.7
-35.7231,142.159,332.2,2019-11-23,348,3.9
-37.6435,147.302,347,2019-11-23,348,6.5
-37.6429,147.307,346.8,2019-11-23,348,6.5
-37.1597,148.078,348.7,2019-11-23,348,16.9
-37.2261,148.035,326,2019-11-23,348,2.9
-37.2267,148.03,349.5,2019-11-23,348,12.1
-37.2232,148.029,335.8,2019-11-23,348,4.9
-37.0615,146.918,337.1,2019-11-23,348,27.2
-36.6128,147.173,331.4,2019-11-23,348,5
-36.5652,147.142,340.2,2019-11-23,348,4.2
-36.5598,147.157,351.5,2019-11-23,348,11.9
-36.5604,147.152,335.3,2019-11-23,348,8.7
-36.561,147.147,342.6,2019-11-23,348,8.7
-36.5616,147.142,336.4,2019-11-23,348,7.7
-36.5574,147.146,351.8,2019-11-23,348,8.7
-36.6163,147.174,350.8,2019-11-23,348,5
-36.5725,147.143,347.2,2019-11-23,348,9.7
-36.601,147.268,340.6,2019-11-23,348,10.3
-36.5711,147.154,331.1,2019-11-23,348,4.2
-36.5705,147.16,340.9,2019-11-23,348,6.4
-36.5633,147.158,330.7,2019-11-23,348,9.2
-36.5627,147.163,330,2019-11-23,348,9.2
-36.5839,147.14,331,2019-11-23,348,5.9
-36.5573,147.237,346.4,2019-11-23,348,7.9
-36.5626,147.223,345.4,2019-11-23,348,7.3
-36.5875,147.14,339.8,2019-11-23,348,9.8
-36.5688,147.143,334.9,2019-11-23,348,4.2
-36.562,147.228,351.7,2019-11-23,348,12.8
-36.5608,147.238,341.4,2019-11-23,348,7.7
-36.5868,147.146,348.9,2019-11-23,348,9.8
-36.5862,147.151,331.9,2019-11-23,348,5.2
-36.5975,147.149,333.9,2019-11-23,348,6
-36.6092,147.172,339,2019-11-23,348,5.8
-36.5917,147.136,335.3,2019-11-23,348,3.4
-36.5968,147.271,331.4,2019-11-23,348,4.5
-36.5946,147.142,337.4,2019-11-23,348,6
-36.5981,147.143,339.1,2019-11-23,348,6
-36.601,147.149,343.4,2019-11-23,348,20.6
-36.5675,147.154,333.7,2019-11-23,348,5.3
-37.5971,148.157,345.8,2019-11-23,348,9.6
-36.9534,146.641,352.3,2019-11-23,348,10.3
-36.9541,146.635,334.7,2019-11-23,348,3.8
-36.9098,146.739,328.2,2019-11-23,348,3
-36.8901,146.685,333,2019-11-23,348,5.2
-37.4288,147.6,350.6,2019-11-23,348,57.3
-37.433,147.595,337.6,2019-11-23,348,6
-37.4323,147.601,350.3,2019-11-23,348,5.9
-37.4316,147.606,328.1,2019-11-23,348,5.9
-37.4365,147.596,340.9,2019-11-23,348,6
-37.4358,147.602,326.6,2019-11-23,348,5.9
-37.4394,147.602,336.5,2019-11-23,348,3.9
-36.7278,147.371,330.5,2019-11-23,348,3.7
-37.69,147.936,333.4,2019-11-23,348,42.4
-37.6894,147.941,356.2,2019-11-23,348,42.4
-37.6935,147.936,356,2019-11-23,348,42.4
-37.6929,147.941,344.3,2019-11-23,348,42.4
-37.6923,147.946,328.9,2019-11-23,348,8.9
-37.697,147.937,337.7,2019-11-23,348,14
-37.6958,147.947,332.8,2019-11-23,348,6.4
-37.6964,147.942,367,2019-11-23,348,14
-37.2289,148.206,347.2,2019-11-23,348,87
-37.2283,148.211,331,2019-11-23,348,11.4
-36.7878,147.401,367,2019-11-23,348,12.7
-36.8841,147.428,348.6,2019-11-23,348,9.2
-36.6861,147.384,335.4,2019-11-23,348,8.6
-36.6855,147.388,340.3,2019-11-23,348,8.6
-36.6903,147.38,331.3,2019-11-23,348,7.2
-36.6897,147.384,341.3,2019-11-23,348,8.6
-36.6885,147.393,340.5,2019-11-23,348,5.6
-36.688,147.398,339.4,2019-11-23,348,5.6
-36.8847,147.423,346.1,2019-11-23,348,6.4
-36.7936,147.413,353,2019-11-23,348,168.8
-36.7943,147.407,348,2019-11-23,348,12.9
-36.7949,147.402,329.9,2019-11-23,348,12.9
-37.418,147.598,326.4,2019-11-23,348,100.7
-37.4223,147.594,327.2,2019-11-23,348,4.4
-37.4258,147.594,332.2,2019-11-23,348,3.7
-37.4252,147.599,339.4,2019-11-23,348,57.3
-37.4281,147.605,367,2019-11-23,348,57.3
-37.4294,147.595,326.2,2019-11-23,348,3.7
-37.7082,147.934,327.7,2019-11-23,348,52.3
-36.7907,147.407,338.6,2019-11-23,348,12.9
-36.7914,147.401,327,2019-11-23,348,12.9
-36.6915,147.399,329.7,2019-11-23,348,5.5
-36.6957,147.395,329.2,2019-11-23,348,5.5
-36.685,147.393,334.4,2019-11-23,348,5.6
-36.792,147.396,329.7,2019-11-23,348,3.1
-36.7328,147.375,345,2019-11-23,348,6
-36.7293,147.374,339.8,2019-11-23,348,6
